setting,dataset,sample_id,candidate,psnr,ssim,vccrp
minus10,compound_proxy,000037_jung_038_v00,docres_input_blend_0.80,18.85890248452347,0.5322329998016357,0.8273702870429758
minus10,compound_proxy,000037_jung_038_v01,docres_classical040_blend_0.95,22.55957686117886,0.7125717401504517,0.7771170593211062
minus10,compound_proxy,000038_jung_039_v00,docres_binarization,13.252111616471534,0.4991285800933838,0.7388669244713293
minus10,compound_proxy,000038_jung_039_v01,docres_classical040_blend_0.95,22.272086570756287,0.7164282202720642,0.34089981741358216
minus10,compound_proxy,000043_jung_044_v00,docres_input_blend_0.95,20.389491144270657,0.5131186246871948,0.15030283108225226
minus10,compound_proxy,000043_jung_044_v01,docres_input_blend_0.70,20.262526527914044,0.6922286152839661,0.7080028501908787
minus10,compound_proxy,000046_jung_047_v00,classical_shadow_0.40,18.59560916153212,0.5597224235534668,0.0918236148221146
minus10,compound_proxy,000046_jung_047_v01,docres_input_blend_0.90,20.836315839703992,0.5992826223373413,0.3209605037656328
minus10,compound_proxy,000050_jung_051_v00,docres_input_blend_0.80,22.373383297955574,0.9042742848396301,0.6731558532756813
minus10,compound_proxy,000050_jung_051_v01,docres_classical040_blend_0.70,19.577453586184493,0.7033208012580872,0.5903808055619407
minus10,compound_proxy,000051_jung_052_v00,classical_shadow_0.40,18.447216706825113,0.5622367858886719,0.08525221682072788
minus10,compound_proxy,000051_jung_052_v01,docres_classical040_blend_0.95,14.051581855673373,0.5252028107643127,0.3779159166568973
minus10,compound_proxy,000057_jung_058_v00,docres_classical040_blend_0.70,18.907606048304128,0.5994526147842407,0.12594931292460637
minus10,compound_proxy,000057_jung_058_v01,docres_classical040_blend_0.95,17.725537549314833,0.7293848395347595,0.6376590211843496
minus10,dibco18,dibco18_001,binary_docres_blend_0.75,20.21276699641456,0.9421337842941284,0.36592314483178734
minus10,dibco18,dibco18_007,docres_classical040_blend_0.70,14.415651848721048,0.7647356986999512,0.09908705923960257
minus10,dibco18,dibco18_008,docres_binarization,19.496589516540503,0.9460956454277039,0.3886154514627817
minus10,dibco19,dibco19_a_008,binary_input_blend_0.90,20.045874490650448,0.934148907661438,0.40351879551538106
minus10,jung,jung_003,docres_classical040_blend_0.95,24.39860262736977,0.9437568783760071,0.42923277262579007
minus10,jung,jung_020,docres_classical040_blend_0.95,22.559780117497027,0.9337794780731201,0.19488888567386844
minus10,jung,jung_029,docres_classical040_blend_0.95,24.518328973766348,0.9081172943115234,0.24428488776754276
minus10,jung,jung_046,docres_classical040_blend_0.90,22.664960894962086,0.9405773282051086,0.22489432280874916
minus10,jung,jung_048,docres_input_blend_0.70,23.040040614866175,0.9493050575256348,0.2569820689402174
minus10,jung,jung_052,docres_classical040_blend_0.70,24.357165871484035,0.9454631805419922,0.3445160789011829
minus10,jung,jung_053,docres_classical040_blend_0.80,24.059219113178226,0.9471439719200134,0.3619860870983972
minus10,jung,jung_058,docres_classical040_blend_0.85,23.284402484313755,0.9407913088798523,0.2622385789202778
minus10,jung,jung_061,docres_classical040_blend_0.90,23.00493658011963,0.9304565191268921,0.3207293222632645
minus10,jung,jung_063,classical_shadow_0.70,18.09766990167966,0.882344663143158,0.3350053244625125
minus10,jung,jung_067,docres_classical040_blend_0.85,23.466999966368114,0.8950761556625366,0.35118607536596996
minus10,jung,jung_069,docres_classical040_blend_0.95,23.570743779022223,0.879854679107666,0.34181857749215155
minus10,jung,jung_074,classical_shadow_0.70,14.41799400658101,0.8078306317329407,0.34261315708626355
minus10,jung,jung_075,docres_classical040_blend_0.95,22.937576388465253,0.9664886593818665,0.3984202137763207
minus10,jung,jung_082,docres_classical040_blend_0.70,24.447564738891018,0.9721799492835999,0.08107253985469251
minus10,kligler,natiCHW01_06,docres_classical040_blend_0.85,29.93145963791012,0.9592540860176086,0.6059056843949251
minus10,kligler,natiCHW02_04,docres_input_blend_0.70,15.848758707702462,0.902313232421875,0.4170626888653363
minus10,kligler,natiCHW02_05,classical_shadow_0.40,18.072012064642976,0.8967666625976562,0.23287191662599085
minus10,kligler,natiCHW03_05,docres_classical040_blend_0.95,34.2856115172184,0.9569035768508911,0.5461508512189339
minus10,kligler,natiCHW04_03,docres_classical040_blend_0.95,33.19073453275495,0.969333291053772,0.6374400362349668
minus10,kligler,natiCHW04_05,docres_classical040_blend_0.95,29.98067291178124,0.9596495032310486,0.6040353799909377
minus10,kligler,natiCHW04_12,docres_classical040_blend_0.90,31.420442431920904,0.9651937484741211,0.5754983678637908
minus10,kligler,natiCPO01_02,classical_shadow_0.40,21.247716496659482,0.9464111924171448,0.23232392023730886
minus10,kligler,natiCPO02_02,docres_classical040_blend_0.70,28.588274067127916,0.9811182022094727,0.4093118887231316
minus10,kligler,natiCPO03_01,docres_classical040_blend_0.95,33.18407289816069,0.9673749804496765,0.4282588980238001
minus10,kligler,natiCPO03_09,docres_classical040_blend_0.95,32.419701168983316,0.9625040888786316,0.4489435293863979
minus10,kligler,natiCPO04_04,docres_classical040_blend_0.95,31.39565433080682,0.9597483277320862,0.421901868858042
minus10,kligler,natiCPO04_08,docres_classical040_blend_0.95,31.552190811018313,0.9613658785820007,0.42367048524627254
minus10,kligler,natiCPO05_01,docres_classical040_blend_0.85,28.083885190437357,0.9665718674659729,0.2577751627481083
minus10,kligler,natiCPO06_04,docres_classical040_blend_0.85,30.805167950709098,0.965350866317749,0.24809459946079307
minus10,kligler,natiCPO06_05,docres_classical040_blend_0.95,25.7033714222945,0.9565160274505615,0.3940467496123389
minus10,kligler,natiCPO06_06,docres_classical040_blend_0.80,26.635119706299363,0.961273729801178,0.3794989647127429
minus10,kligler,natiCPO06_10,docres_classical040_blend_0.80,26.952934042726824,0.9245197176933289,0.4139151270810368
minus10,kligler,natiCPO07_03,docres_classical040_blend_0.95,27.35785296288693,0.9483636617660522,0.5624294454445777
minus10,kligler,natiCPO07_09,docres_classical040_blend_0.95,29.43834179771857,0.9141252636909485,0.49039286724527786
minus10,kligler,natiCPO07_12,docres_classical040_blend_0.90,30.00378372970205,0.9297209978103638,0.40490412071588233
minus10,kligler,natiCPO08_01,docres_classical040_blend_0.95,26.340600435017624,0.9715269804000854,0.37913899125224615
minus10,kligler,natiCPO08_02,docres_classical040_blend_0.70,28.631450980806523,0.9765697717666626,0.36606339412482297
minus10,kligler,natiCPO08_05,docres_classical040_blend_0.95,27.257918696677017,0.9725526571273804,0.37994551707288815
minus10,kligler,natiCPO08_06,docres_classical040_blend_0.90,27.154784808039523,0.961370050907135,0.38803406631077664
minus10,kligler,natiCPR01_01,docres_classical040_blend_0.80,26.189124308533863,0.9691545963287354,0.38795740535712453
minus10,kligler,natiCPR01_10,docres_classical040_blend_0.80,26.950243768217423,0.9485692977905273,0.3177319791192202
minus10,kligler,natiCPR01_11,docres_classical040_blend_0.70,25.857590942291793,0.9345479011535645,0.33020771488647294
minus10,kligler,natiCPR01_14,docres_classical040_blend_0.80,25.310346803577666,0.9343934655189514,0.3545887798376912
minus10,kligler,natiCPR02_10,docres_classical040_blend_0.95,27.67294936610936,0.9402205944061279,0.4320614884195509
minus10,kligler,natiCPR02_12,docres_classical040_blend_0.95,26.815077003880706,0.9393082857131958,0.44408418720958553
minus10,kligler,natiCPR03_07,docres_classical040_blend_0.85,29.891901034756224,0.9646561741828918,0.33994604755169966
minus10,kligler,natiCPR03_09,docres_classical040_blend_0.95,27.176822890621636,0.9673387408256531,0.3942257573453057
minus10,kligler,natiCPR03_11,docres_classical040_blend_0.95,28.71553764773747,0.9630534648895264,0.4401590096452779
minus10,kligler,natiCPR04_06,docres_classical040_blend_0.95,30.812931533139466,0.9552860856056213,0.47282793590139927
minus10,kligler,natiCPR04_09,docres_classical040_blend_0.95,30.709823554219863,0.9525705575942993,0.4530202092259359
minus10,kligler,natiCPR04_11,docres_classical040_blend_0.85,30.363505674144818,0.9521551132202148,0.4218199063970034
minus10,kligler,natiCPR05_03,docres_classical040_blend_0.95,27.484439688995415,0.9662429094314575,0.41511892461451494
minus10,kligler,natiCPR05_07,docres_classical040_blend_0.95,32.36811297767639,0.9603868126869202,0.4183619954166199
minus10,kligler,natiCPR05_12,docres_classical040_blend_0.95,30.163961857503004,0.9433093070983887,0.41325601946809515
minus10,kligler,natiCSY01_02,docres_classical040_blend_0.85,27.380715425854195,0.9355969429016113,0.4318321704800448
minus10,kligler,natiCSY01_04,docres_classical040_blend_0.95,26.71146035501532,0.9341444373130798,0.4735512665088458
minus10,kligler,natiCSY01_07,docres_classical040_blend_0.95,25.05506496803241,0.9371445775032043,0.5115121933226587
minus10,kligler,natiCSY01_08,docres_classical040_blend_0.95,25.1722552903869,0.9302104711532593,0.568105488313615
minus10,kligler,natiCSY01_11,docres_classical040_blend_0.70,19.130982603294324,0.8769203424453735,0.4570014519332078
minus10,kligler,natiCSY01_12,docres_classical040_blend_0.80,28.02030908572178,0.9698378443717957,0.43087782136123176
minus10,kligler,natiCSY01_15,docres_classical040_blend_0.85,27.622706770113574,0.9708419442176819,0.350884103006588
minus10,kligler,natiCSY02_01,docres_classical040_blend_0.95,30.34570377493576,0.9734639525413513,0.442873233847767
minus10,kligler,natiCSY02_02,docres_classical040_blend_0.95,28.16517852385123,0.9752157926559448,0.4138658464494441
minus10,kligler,natiCSY02_10,docres_classical040_blend_0.95,28.910716672829775,0.9735665321350098,0.4253916368018801
minus10,kligler,natiCSY03_02,docres_classical040_blend_0.80,33.61877618859018,0.9764516353607178,0.29265839579213787
minus10,kligler,natiCSY03_03,docres_classical040_blend_0.80,30.459489419473677,0.9717348217964172,0.4107515395376178
minus10,kligler,natiCSY03_05,docres_classical040_blend_0.95,29.474328435282402,0.9675540924072266,0.4018503588817466
minus10,kligler,natiCSY03_06,docres_classical040_blend_0.95,28.75705977930583,0.965415894985199,0.3893092395183523
minus10,kligler,natiCSY04_06,docres_classical040_blend_0.95,27.365196324200305,0.960216760635376,0.33742640141760244
minus10,kligler,natiCSY04_14,docres_classical040_blend_0.95,27.545763075257106,0.9460063576698303,0.35835251390771616
minus10,kligler,natiCSY04_15,docres_classical040_blend_0.95,28.070946599338388,0.9482516050338745,0.2889687113464592
minus10,kligler,natiCSY06_02,docres_classical040_blend_0.95,23.867873666428913,0.9278667569160461,0.36832425080220893
minus10,kligler,natiCSY06_04,docres_classical040_blend_0.80,23.72299074003007,0.9225780963897705,0.4998576099205478
minus10,kligler,natiCSY06_11,docres_deshadow,26.003244631967096,0.941313624382019,0.20148742318438273
minus10,kligler,natiCSY06_12,docres_classical040_blend_0.95,23.48762615165453,0.9286542534828186,0.5033010630376725
minus10,kligler,natiCSY06_14,docres_classical040_blend_0.95,26.126793950200184,0.9367345571517944,0.2673566247900555
minus10,kligler,natiCSY07_08,docres_classical040_blend_0.95,28.759260833287005,0.9695141911506653,0.4315360492232365
minus10,kligler,natiCSY07_13,docres_classical040_blend_0.95,24.750238113673152,0.9663045406341553,0.4412895898609168
plus10,compound_proxy,000004_jung_005_v00,docres_deshadow,15.514459453136686,0.47388091683387756,0.08836670421089317
plus10,compound_proxy,000004_jung_005_v01,docres_classical040_blend_0.70,17.50562443814883,0.4869964122772217,0.6291991129216261
plus10,compound_proxy,000005_jung_006_v00,classical_shadow_0.40,21.963546739754037,0.9600828289985657,0.08363795533502894
plus10,compound_proxy,000005_jung_006_v01,docres_classical040_blend_0.70,20.248213077392823,0.747131884098053,0.16763629947558806
plus10,compound_proxy,000013_jung_014_v00,docres_classical040_blend_0.70,16.664234035603474,0.5440705418586731,0.4916755806850363
plus10,compound_proxy,000013_jung_014_v01,docres_classical040_blend_0.70,16.942845655058253,0.9326483607292175,0.20646718623263483
plus10,compound_proxy,000016_jung_017_v00,classical_shadow_0.40,17.312870775055874,0.4676584005355835,0.1289997478392634
plus10,compound_proxy,000016_jung_017_v01,docres_classical040_blend_0.70,29.08083805031829,0.9949883818626404,0.31695925632032246
plus10,compound_proxy,000023_jung_024_v00,docres_classical040_blend_0.70,20.80795269629536,0.9872657060623169,0.2387146307127424
plus10,compound_proxy,000023_jung_024_v01,docres_input_blend_0.80,19.177435414437596,0.6348728537559509,0.36925147811846276
plus10,compound_proxy,000025_jung_026_v00,docres_input_blend_0.70,18.81233912724546,0.7591919898986816,0.18749575680470132
plus10,compound_proxy,000025_jung_026_v01,docres_input_blend_0.70,25.393143681495545,0.9169530272483826,0.3998191119771633
plus10,compound_proxy,000030_jung_031_v00,docres_classical040_blend_0.90,24.767116168264995,0.8610636591911316,0.3583503737552873
plus10,compound_proxy,000030_jung_031_v01,docres_classical040_blend_0.70,25.480382615020886,0.9891568422317505,0.35585872862823203
plus10,compound_proxy,000031_jung_032_v00,classical_shadow_0.40,22.49922346094474,0.9907900094985962,0.18960967462521727
plus10,compound_proxy,000031_jung_032_v01,docres_input_blend_0.70,30.676644413623514,0.994358241558075,0.4277017953632616
plus10,compound_proxy,000037_jung_038_v00,docres_input_blend_0.80,18.85890248452347,0.5322329998016357,0.8490759628473794
plus10,compound_proxy,000037_jung_038_v01,docres_classical040_blend_0.95,22.55957686117886,0.7125717401504517,0.7964552836004374
plus10,compound_proxy,000038_jung_039_v00,binary_docres_blend_0.75,15.71264227053593,0.7264304161071777,0.7166209864237831
plus10,compound_proxy,000038_jung_039_v01,docres_classical040_blend_0.95,22.272086570756287,0.7164282202720642,0.35706994618691157
plus10,compound_proxy,000043_jung_044_v00,docres_input_blend_0.95,20.389491144270657,0.5131186246871948,0.17273756261063777
plus10,compound_proxy,000043_jung_044_v01,docres_input_blend_0.70,20.262526527914044,0.6922286152839661,0.760047167633254
plus10,compound_proxy,000046_jung_047_v00,classical_shadow_0.40,18.59560916153212,0.5597224235534668,0.08288251827108553
plus10,compound_proxy,000046_jung_047_v01,docres_input_blend_0.90,20.836315839703992,0.5992826223373413,0.3297267248656442
plus10,compound_proxy,000050_jung_051_v00,docres_input_blend_0.80,22.373383297955574,0.9042742848396301,0.6690136826399924
plus10,compound_proxy,000050_jung_051_v01,docres_classical040_blend_0.70,19.577453586184493,0.7033208012580872,0.6137214600281029
plus10,compound_proxy,000051_jung_052_v00,classical_shadow_0.40,18.447216706825113,0.5622367858886719,0.0796835745985107
plus10,compound_proxy,000051_jung_052_v01,docres_classical040_blend_0.95,14.051581855673373,0.5252028107643127,0.34232783278698725
plus10,compound_proxy,000057_jung_058_v00,docres_classical040_blend_0.70,18.907606048304128,0.5994526147842407,0.11168909179075578
plus10,compound_proxy,000057_jung_058_v01,docres_classical040_blend_0.95,17.725537549314833,0.7293848395347595,0.6855710793565659
plus10,dibco18,dibco18_001,binary_docres_blend_0.90,23.731060170970594,0.9683055281639099,0.4232938568691044
plus10,dibco18,dibco18_007,docres_classical040_blend_0.70,14.415651848721048,0.7647356986999512,0.1037092739985356
plus10,dibco18,dibco18_008,docres_binarization,19.496589516540503,0.9460956454277039,0.3999210367537726
plus10,dibco19,dibco19_a_008,binary_input_blend_0.90,20.045874490650448,0.934148907661438,0.43853784748910185
plus10,jung,jung_003,docres_classical040_blend_0.95,24.39860262736977,0.9437568783760071,0.38472779120579387
plus10,jung,jung_020,docres_classical040_blend_0.95,22.559780117497027,0.9337794780731201,0.18237077867196005
plus10,jung,jung_029,docres_classical040_blend_0.95,24.518328973766348,0.9081172943115234,0.2223463451115446
plus10,jung,jung_046,docres_classical040_blend_0.80,23.55929863874641,0.9420727491378784,0.19956673940293568
plus10,jung,jung_048,docres_input_blend_0.70,23.040040614866175,0.9493050575256348,0.2216248314092381
plus10,jung,jung_052,docres_classical040_blend_0.95,24.53167930856306,0.9452921748161316,0.3143849885531576
plus10,jung,jung_053,docres_classical040_blend_0.95,24.12718322819551,0.9473910927772522,0.32327678618106453
plus10,jung,jung_058,docres_classical040_blend_0.85,23.284402484313755,0.9407913088798523,0.23785323487421892
plus10,jung,jung_061,docres_classical040_blend_0.70,23.741402632496545,0.9334319233894348,0.2755690761583671
plus10,jung,jung_063,classical_shadow_0.70,18.09766990167966,0.882344663143158,0.29969689007024525
plus10,jung,jung_067,docres_classical040_blend_0.70,23.34266182157026,0.8950330018997192,0.3007205128974531
plus10,jung,jung_069,docres_classical040_blend_0.95,23.570743779022223,0.879854679107666,0.3068061136621567
plus10,jung,jung_074,classical_shadow_0.70,14.41799400658101,0.8078306317329407,0.34419506591479754
plus10,jung,jung_075,docres_classical040_blend_0.95,22.937576388465253,0.9664886593818665,0.3513912714959779
plus10,jung,jung_082,docres_classical040_blend_0.70,24.447564738891018,0.9721799492835999,0.08305074567362636
plus10,kligler,natiCHW01_06,docres_classical040_blend_0.85,29.93145963791012,0.9592540860176086,0.5844819209092134
plus10,kligler,natiCHW02_04,docres_input_blend_0.70,15.848758707702462,0.902313232421875,0.3821323057944235
plus10,kligler,natiCHW02_05,classical_shadow_0.40,18.072012064642976,0.8967666625976562,0.2378431353470178
plus10,kligler,natiCHW03_05,docres_classical040_blend_0.95,34.2856115172184,0.9569035768508911,0.5141711501311389
plus10,kligler,natiCHW04_03,docres_classical040_blend_0.95,33.19073453275495,0.969333291053772,0.6213252654427627
plus10,kligler,natiCHW04_05,docres_classical040_blend_0.95,29.98067291178124,0.9596495032310486,0.5700540167020183
plus10,kligler,natiCHW04_12,docres_classical040_blend_0.95,32.27306224777869,0.9637583494186401,0.5459421581045599
plus10,kligler,natiCPO01_02,classical_shadow_0.40,21.247716496659482,0.9464111924171448,0.24838883277501694
plus10,kligler,natiCPO02_02,docres_classical040_blend_0.70,28.588274067127916,0.9811182022094727,0.3711424705583457
plus10,kligler,natiCPO03_01,docres_classical040_blend_0.95,33.18407289816069,0.9673749804496765,0.39191343471801543
plus10,kligler,natiCPO03_09,docres_classical040_blend_0.85,32.65403924837258,0.963334858417511,0.41282242866497343
plus10,kligler,natiCPO04_04,docres_classical040_blend_0.95,31.39565433080682,0.9597483277320862,0.3846183407641899
plus10,kligler,natiCPO04_08,docres_classical040_blend_0.95,31.552190811018313,0.9613658785820007,0.38743783346169897
plus10,kligler,natiCPO05_01,docres_classical040_blend_0.85,28.083885190437357,0.9665718674659729,0.24828223244906747
plus10,kligler,natiCPO06_04,docres_classical040_blend_0.85,30.805167950709098,0.965350866317749,0.2245260505495546
plus10,kligler,natiCPO06_05,docres_classical040_blend_0.95,25.7033714222945,0.9565160274505615,0.35817859725370704
plus10,kligler,natiCPO06_06,docres_classical040_blend_0.80,26.635119706299363,0.961273729801178,0.3392661541439916
plus10,kligler,natiCPO06_10,docres_classical040_blend_0.80,26.952934042726824,0.9245197176933289,0.3765895487760013
plus10,kligler,natiCPO07_03,docres_classical040_blend_0.90,27.44517465318671,0.9488134980201721,0.5440353199540077
plus10,kligler,natiCPO07_09,docres_classical040_blend_0.95,29.43834179771857,0.9141252636909485,0.4621596596578813
plus10,kligler,natiCPO07_12,docres_classical040_blend_0.90,30.00378372970205,0.9297209978103638,0.37780880714386134
plus10,kligler,natiCPO08_01,docres_classical040_blend_0.95,26.340600435017624,0.9715269804000854,0.33628635365178855
plus10,kligler,natiCPO08_02,docres_classical040_blend_0.70,28.631450980806523,0.9765697717666626,0.31837282849218906
plus10,kligler,natiCPO08_05,docres_classical040_blend_0.95,27.257918696677017,0.9725526571273804,0.33701465753727267
plus10,kligler,natiCPO08_06,docres_classical040_blend_0.90,27.154784808039523,0.961370050907135,0.34525378193869766
plus10,kligler,natiCPR01_01,docres_classical040_blend_0.70,26.27770017030255,0.9685094356536865,0.3361485500817294
plus10,kligler,natiCPR01_10,docres_classical040_blend_0.70,26.694305538810355,0.9474167227745056,0.27529742763815734
plus10,kligler,natiCPR01_11,docres_classical040_blend_0.70,25.857590942291793,0.9345479011535645,0.28414721881597266
plus10,kligler,natiCPR01_14,docres_classical040_blend_0.70,25.595896498472,0.9334339499473572,0.30498823178065204
plus10,kligler,natiCPR02_10,docres_classical040_blend_0.95,27.67294936610936,0.9402205944061279,0.39016968787539347
plus10,kligler,natiCPR02_12,docres_classical040_blend_0.95,26.815077003880706,0.9393082857131958,0.4003700031947197
plus10,kligler,natiCPR03_07,docres_classical040_blend_0.85,29.891901034756224,0.9646561741828918,0.3013562347337737
plus10,kligler,natiCPR03_09,docres_classical040_blend_0.95,27.176822890621636,0.9673387408256531,0.3527665448715025
plus10,kligler,natiCPR03_11,docres_classical040_blend_0.95,28.71553764773747,0.9630534648895264,0.3965638774738989
plus10,kligler,natiCPR04_06,docres_classical040_blend_0.95,30.812931533139466,0.9552860856056213,0.4341209224053396
plus10,kligler,natiCPR04_09,docres_classical040_blend_0.95,30.709823554219863,0.9525705575942993,0.4138086039311524
plus10,kligler,natiCPR04_11,docres_classical040_blend_0.90,29.79238786669058,0.9523207545280457,0.3852652085496222
plus10,kligler,natiCPR05_03,docres_classical040_blend_0.90,27.988106753151282,0.9660173058509827,0.37339624110340736
plus10,kligler,natiCPR05_07,docres_classical040_blend_0.95,32.36811297767639,0.9603868126869202,0.3737956757089277
plus10,kligler,natiCPR05_12,docres_classical040_blend_0.95,30.163961857503004,0.9433093070983887,0.37279601945747254
plus10,kligler,natiCSY01_02,docres_classical040_blend_0.85,27.380715425854195,0.9355969429016113,0.3986918573972568
plus10,kligler,natiCSY01_04,docres_classical040_blend_0.80,27.193074242465272,0.9351697564125061,0.4389207500723297
plus10,kligler,natiCSY01_07,docres_classical040_blend_0.95,25.05506496803241,0.9371445775032043,0.4844941512329519
plus10,kligler,natiCSY01_08,docres_classical040_blend_0.95,25.1722552903869,0.9302104711532593,0.5482061695051904
plus10,kligler,natiCSY01_11,docres_input_blend_0.85,20.352371582557083,0.8801373839378357,0.4235739559521177
plus10,kligler,natiCSY01_12,docres_classical040_blend_0.80,28.02030908572178,0.9698378443717957,0.3963453317165844
plus10,kligler,natiCSY01_15,docres_classical040_blend_0.85,27.622706770113574,0.9708419442176819,0.3263120952850446
plus10,kligler,natiCSY02_01,docres_classical040_blend_0.95,30.34570377493576,0.9734639525413513,0.40561986128045846
plus10,kligler,natiCSY02_02,docres_classical040_blend_0.95,28.16517852385123,0.9752157926559448,0.3731239187284763
plus10,kligler,natiCSY02_10,docres_classical040_blend_0.70,29.66661706210187,0.9756647348403931,0.3827172819871068
plus10,kligler,natiCSY03_02,docres_classical040_blend_0.80,33.61877618859018,0.9764516353607178,0.26356781335572477
plus10,kligler,natiCSY03_03,docres_classical040_blend_0.80,30.459489419473677,0.9717348217964172,0.37072018356509456
plus10,kligler,natiCSY03_05,docres_classical040_blend_0.95,29.474328435282402,0.9675540924072266,0.36282947618482436
plus10,kligler,natiCSY03_06,docres_classical040_blend_0.90,29.281269727240073,0.9674035906791687,0.3465783418401892
plus10,kligler,natiCSY04_06,docres_classical040_blend_0.95,27.365196324200305,0.960216760635376,0.3133732676529109
plus10,kligler,natiCSY04_14,docres_classical040_blend_0.95,27.545763075257106,0.9460063576698303,0.3313161216749003
plus10,kligler,natiCSY04_15,docres_classical040_blend_0.95,28.070946599338388,0.9482516050338745,0.2751043676097303
plus10,kligler,natiCSY06_02,docres_classical040_blend_0.95,23.867873666428913,0.9278667569160461,0.35172612679053905
plus10,kligler,natiCSY06_04,docres_classical040_blend_0.95,24.430740667678762,0.9238145351409912,0.4682384923429012
plus10,kligler,natiCSY06_11,docres_deshadow,26.003244631967096,0.941313624382019,0.20064955551036867
plus10,kligler,natiCSY06_12,docres_classical040_blend_0.95,23.48762615165453,0.9286542534828186,0.4782613338310906
plus10,kligler,natiCSY06_14,docres_classical040_blend_0.95,26.126793950200184,0.9367345571517944,0.2568467488163946
plus10,kligler,natiCSY07_08,docres_classical040_blend_0.95,28.759260833287005,0.9695141911506653,0.39384657542762
plus10,kligler,natiCSY07_13,docres_classical040_blend_0.95,24.750238113673152,0.9663045406341553,0.40484271913539416
minus20,compound_proxy,000004_jung_005_v00,docres_deshadow,15.514459453136686,0.47388091683387756,0.08886183097864084
minus20,compound_proxy,000004_jung_005_v01,docres_classical040_blend_0.70,17.50562443814883,0.4869964122772217,0.6328288930467147
minus20,compound_proxy,000005_jung_006_v00,classical_shadow_0.40,21.963546739754037,0.9600828289985657,0.08259646745068885
minus20,compound_proxy,000005_jung_006_v01,docres_input_blend_0.95,20.098353440492946,0.7454143166542053,0.12922287009275263
minus20,compound_proxy,000013_jung_014_v00,docres_classical040_blend_0.95,16.494341073961177,0.5168617963790894,0.27795699215249536
minus20,compound_proxy,000013_jung_014_v01,docres_classical040_blend_0.70,16.942845655058253,0.9326483607292175,0.24401640546127107
minus20,compound_proxy,000016_jung_017_v00,classical_shadow_0.40,17.312870775055874,0.4676584005355835,0.11914858641955789
minus20,compound_proxy,000016_jung_017_v01,docres_classical040_blend_0.70,29.08083805031829,0.9949883818626404,0.3804147055104874
minus20,compound_proxy,000023_jung_024_v00,docres_classical040_blend_0.70,20.80795269629536,0.9872657060623169,0.2904562248615214
minus20,compound_proxy,000023_jung_024_v01,docres_input_blend_0.80,19.177435414437596,0.6348728537559509,0.433680662625687
minus20,compound_proxy,000025_jung_026_v00,docres_input_blend_0.70,18.81233912724546,0.7591919898986816,0.211604890276057
minus20,compound_proxy,000025_jung_026_v01,docres_input_blend_0.70,25.393143681495545,0.9169530272483826,0.37046128235165654
minus20,compound_proxy,000030_jung_031_v00,docres_classical040_blend_0.90,24.767116168264995,0.8610636591911316,0.35443838239566033
minus20,compound_proxy,000030_jung_031_v01,docres_classical040_blend_0.70,25.480382615020886,0.9891568422317505,0.4223720236721059
minus20,compound_proxy,000031_jung_032_v00,classical_shadow_0.40,22.49922346094474,0.9907900094985962,0.1846826418106025
minus20,compound_proxy,000031_jung_032_v01,docres_input_blend_0.70,30.676644413623514,0.994358241558075,0.49791489080642454
minus20,compound_proxy,000037_jung_038_v00,docres_input_blend_0.80,18.85890248452347,0.5322329998016357,0.8165174491407738
minus20,compound_proxy,000037_jung_038_v01,docres_classical040_blend_0.95,22.55957686117886,0.7125717401504517,0.7674479471814405
minus20,compound_proxy,000038_jung_039_v00,binary_docres_blend_0.90,14.161407145447221,0.5947793126106262,0.7094740610031208
minus20,compound_proxy,000038_jung_039_v01,docres_classical040_blend_0.95,22.272086570756287,0.7164282202720642,0.3328147530269175
minus20,compound_proxy,000043_jung_044_v00,docres_input_blend_0.95,20.389491144270657,0.5131186246871948,0.1390854653180595
minus20,compound_proxy,000043_jung_044_v01,docres_input_blend_0.70,20.262526527914044,0.6922286152839661,0.681980691469691
minus20,compound_proxy,000046_jung_047_v00,classical_shadow_0.40,18.59560916153212,0.5597224235534668,0.09629416309762912
minus20,compound_proxy,000046_jung_047_v01,docres_input_blend_0.90,20.836315839703992,0.5992826223373413,0.316577393215627
minus20,compound_proxy,000050_jung_051_v00,docres_input_blend_0.80,22.373383297955574,0.9042742848396301,0.6752269385935257
minus20,compound_proxy,000050_jung_051_v01,docres_classical040_blend_0.70,19.577453586184493,0.7033208012580872,0.5787104783288597
minus20,compound_proxy,000051_jung_052_v00,classical_shadow_0.40,18.447216706825113,0.5622367858886719,0.08803653793183647
minus20,compound_proxy,000051_jung_052_v01,docres_classical040_blend_0.95,14.051581855673373,0.5252028107643127,0.39570995859185226
minus20,compound_proxy,000057_jung_058_v00,docres_classical040_blend_0.70,18.907606048304128,0.5994526147842407,0.13307942349153162
minus20,compound_proxy,000057_jung_058_v01,docres_classical040_blend_0.95,17.725537549314833,0.7293848395347595,0.6137029920982413
minus20,dibco18,dibco18_001,docres_binarization,24.626949580766507,0.9783604145050049,0.4170815617455451
minus20,dibco18,dibco18_007,docres_classical040_blend_0.95,14.190705113525826,0.7646551728248596,0.10536407825403163
minus20,dibco18,dibco18_008,docres_binarization,19.496589516540503,0.9460956454277039,0.3829626588172862
minus20,dibco19,dibco19_a_008,binary_input_blend_0.90,20.045874490650448,0.934148907661438,0.3860092695285206
minus20,jung,jung_003,docres_classical040_blend_0.95,24.39860262736977,0.9437568783760071,0.4514852633357881
