sample_id,region_minus_docres_psnr,region_minus_classical_psnr,region_risk_minus_docres,oracle_candidate,noise,mean_alpha
mixeddoc_01170,-0.18236392212638108,0.3939969746559413,-0.013420319023448458,docres_deshadow,"['textWatermark', 'seal']",0.7985085844993591
mixeddoc_01171,-0.5487773286717861,2.450616495522926,-0.020470716095517316,docres_deshadow,"['GaussianBlur', 'seal', 'shadow']",0.8084948062896729
mixeddoc_01172,-0.49538985726561435,1.4996663813089626,-0.014384007932503579,docres_deshadow,"['textWatermark', 'shadow', 'seal']",0.8055477738380432
mixeddoc_01173,-0.2913007667995373,1.2939045089111705,-0.012749601419859674,docres_deshadow,"['seal', 'shadow', 'textWatermark']",0.7930929660797119
mixeddoc_01174,-0.05083514347455065,0.9136951412790673,-0.07692325812556139,docres_input_blend_0.90,"['shadow', 'seal', 'textWatermark', 'ZoomBlur']",0.8152928948402405
mixeddoc_01175,-0.31610938252438814,-0.02011214951264151,-0.03251830129559172,docres_deshadow,"['shadow', 'ImpulseNoise', 'textWatermark']",0.752920925617218
mixeddoc_01176,-0.08032403044978764,0.196030087874572,-0.03812871384740242,docres_deshadow,"['shadow', 'textWatermark', 'ZoomBlur', 'seal']",0.7856906056404114
mixeddoc_01177,-0.011285580972387521,-0.05697038571675961,-0.011482501613920316,classical_shadow_0.40,"['textWatermark', 'ZoomBlur', 'seal']",0.7828916311264038
mixeddoc_01178,-0.23663148829736258,0.737181506521221,-0.010499713270725311,docres_deshadow,"['seal', 'textWatermark', 'shadow']",0.7783377766609192
mixeddoc_01179,-0.03525100160093331,0.2938139554082895,-0.017661108316684535,docres_deshadow,"['ZoomBlur', 'shadow', 'textWatermark']",0.7967848181724548
mixeddoc_01180,1.7873255152184946,-3.6690498325296304,-0.010477364338131435,classical_shadow_0.40,['seal'],0.8099461197853088
mixeddoc_01181,0.7745900927603024,0.18909143834207853,-0.02254685040482507,region_controller,"['seal', 'textWatermark', 'shadow']",0.7891278266906738
mixeddoc_01182,-0.09944437462199929,0.3560781123187269,-0.03007940381107116,docres_input_blend_0.90,"['shadow', 'textWatermark', 'GaussianNoise']",0.7860714197158813
mixeddoc_01183,0.5416882400534426,-0.56692623990104,-0.02136422545308063,classical_shadow_0.40,"['seal', 'textWatermark', 'MotionBlur']",0.8085771799087524
mixeddoc_01184,-0.16703354437382956,-0.37858587570304536,-0.015088978874739034,classical_shadow_0.40,"['textWatermark', 'seal', 'SpeckleNoise', 'GaussianBlur']",0.8229085803031921
mixeddoc_01185,-0.31627634697140294,1.4590749546090365,-0.007925262928100356,docres_deshadow,"['textWatermark', 'shadow']",0.7982409000396729
mixeddoc_01186,-0.013516581215732515,0.15859413131406797,-0.007898097055921802,docres_input_blend_0.80,"['GaussianBlur', 'seal', 'textWatermark']",0.8104122877120972
mixeddoc_01187,-0.4791627976606776,2.924599399023908,-0.023301876835248952,docres_deshadow,"['shadow', 'textWatermark', 'seal']",0.798289954662323
mixeddoc_01188,1.9442524886969004,-2.8470683912520798,-0.03359177279971812,classical_shadow_0.40,"['seal', 'textWatermark']",0.7996172904968262
mixeddoc_01189,-0.86533133058591,4.038975738740632,-0.013809044549989824,docres_deshadow,"['seal', 'shadow', 'textWatermark']",0.800528883934021
