dataset,sample_id,method,psnr,ssim,edge_jaccard,edge_keep,foreground_shift,mean_shift,contrast_shift,contrast_after,sharp_after,content_risk
mixeddoc,mixeddoc_00672,docres_input_blend_0.90,21.19894966405709,0.854794442653656,0.9128468515344028,0.952170100832968,0.05013362068965517,0.013107330403425753,0.015566908214946286,60.612374838078104,5137.321136314602,0.10393561458951198
mixeddoc,mixeddoc_00672,docres_input_blend_0.80,21.4915336610035,0.8569321036338806,0.922125507603214,0.9576764576939939,0.04600862068965517,0.0115192923146271,0.014246256757587032,60.949140959704714,5172.134715168574,0.09420761324861193
mixeddoc,mixeddoc_00672,region_controller,21.524456942730037,0.8571416735649109,0.9231568806331073,0.9578167470407716,0.04428591954022988,0.009927743971151776,0.013282852954848504,61.19480892940304,5192.738323310492,0.09080613261670142
mixeddoc,mixeddoc_00673,classical_shadow_0.40,13.818401726460204,0.7241182327270508,0.851947453764387,0.9358983819111368,0.043142241379310345,0.1406291413116971,0.0792120542631642,58.277641420033184,1735.5253555737133,0.21354477626791357
mixeddoc,mixeddoc_00673,docres_deshadow,18.316199237448092,0.8130546808242798,0.8621897922560002,0.944141675011859,0.04339367816091954,0.042841114491773725,0.011185756955879412,75.62434723339081,1922.9912889291768,0.12925617161595657
mixeddoc,mixeddoc_00673,docres_input_blend_0.90,18.551563548145154,0.8155434727668762,0.8703029010981348,0.9467875401886892,0.03758333333333334,0.038564029749831065,0.010759711331752051,75.73298886754328,1915.3841142082756,0.11782846653815633
mixeddoc,mixeddoc_00673,docres_input_blend_0.80,18.75680321659263,0.8178133368492126,0.8802103147807575,0.9511727191271807,0.032099137931034485,0.03425028735632188,0.010111440213982551,75.8982980025745,1909.2584006074092,0.10577147535061189
mixeddoc,mixeddoc_00673,region_controller,18.87033142784708,0.8177396059036255,0.8827285241398166,0.9531123175038212,0.03145545977011494,0.03267856096461581,0.009534953170843302,76.04530219857502,1906.5048042663414,0.10302002019554976
mixeddoc,mixeddoc_00674,classical_shadow_0.40,12.651200229453647,0.5636889934539795,0.8348427998357395,0.9051270661398546,0.08527729885057471,0.07270656975433845,0.08589635985410946,51.48066729791017,163.2218965100988,0.24021848273869298
mixeddoc,mixeddoc_00674,docres_deshadow,16.42944921409306,0.631589949131012,0.6545933278381583,0.8456853622612396,0.21070977011494252,0.10928331079558254,0.10852806437391355,45.70958264536013,200.86774774137106,0.47497293553035247
mixeddoc,mixeddoc_00674,docres_input_blend_0.90,15.988501964203685,0.6280353665351868,0.6694123703696642,0.8511911720010287,0.1824683908045977,0.09805847419427532,0.10507842648961581,46.58924030585605,196.10420928453024,0.4335032697097284
mixeddoc,mixeddoc_00674,docres_input_blend_0.80,15.427654233657508,0.622439980506897,0.6857520698037219,0.8607532789376476,0.1521609195402299,0.08718395875591606,0.09921542117346713,48.08430666147397,190.73474396133696,0.3879753243350017
mixeddoc,mixeddoc_00674,region_controller,15.313763286321585,0.6212021112442017,0.6910408001057061,0.8642250952703808,0.14840086206896552,0.08418388550822621,0.09758819079210976,48.499250408720094,190.32100525356506,0.37965897069995413
mixeddoc,mixeddoc_00675,classical_shadow_0.40,15.506181109872287,0.4504806399345398,0.928751921096141,0.9655971846449437,0.02209770114942529,0.05362816655397795,0.06762765826762697,74.77582638634709,7952.880230457689,0.1161871982383292
mixeddoc,mixeddoc_00675,docres_deshadow,19.97828214836887,0.5229495167732239,0.5708282984764039,0.6645198604085794,0.010136494252873563,0.02038862970475547,0.020174718137298823,86.87632611958077,5963.524543087095,0.2235240427027733
mixeddoc,mixeddoc_00675,docres_input_blend_0.90,19.95858454159543,0.5195764303207397,0.598668134237965,0.6904677881033604,0.008992816091954023,0.018298890015776524,0.0183853164506494,87.33262354967637,6086.770102448277,0.20794290156157003
mixeddoc,mixeddoc_00675,docres_input_blend_0.80,19.898767421471298,0.5157850384712219,0.6284516744083155,0.7172685566403952,0.008344827586206896,0.016263105702051025,0.016500210325309593,87.81332561163802,6233.9683842013155,0.19194694257847109
mixeddoc,mixeddoc_00675,region_controller,19.888135924434533,0.5143442153930664,0.6421357726385692,0.7308061796651374,0.007775862068965517,0.013433412215460953,0.01489939956364037,88.22153235586367,6301.954718040393,0.183127769005978
mixeddoc,mixeddoc_00676,classical_shadow_0.40,18.692700439788645,0.7545127272605896,0.9941946012333905,0.9966877204275121,0.0072169540229885054,0.0019286736533693587,0.004668981740757307,34.67752748608607,204.92397701149426,0.01340224197376489
mixeddoc,mixeddoc_00676,docres_deshadow,19.329107861392927,0.7796725034713745,0.8438788866557523,0.9164286384787652,0.024254310344827588,0.0007287919765608021,0.0033028297602647164,36.71033941884669,267.77821447073603,0.0967820259965222
mixeddoc,mixeddoc_00676,docres_input_blend_0.90,19.284885209299926,0.7773047089576721,0.8503381977546353,0.9204784701827788,0.02258189655172414,0.0006252366463827992,0.002153022451044223,36.41713855499546,260.7271167695866,0.09147161569131794
mixeddoc,mixeddoc_00676,docres_input_blend_0.80,19.231467803877916,0.7754334807395935,0.8633240041873242,0.9265934478550643,0.020081896551724137,0.0006249943655623334,0.0013561376806333447,36.21393293854069,254.010004700621,0.08264977502203316
mixeddoc,mixeddoc_00676,region_controller,19.204444570854694,0.7747796177864075,0.8608285970577721,0.9261777366536589,0.020811781609195404,0.0012780144241604848,0.0015690923317596822,36.2682363745779,251.56544540229885,0.08489157410191794
mixeddoc,mixeddoc_00677,classical_shadow_0.40,14.877036554936451,0.7733839154243469,0.8952648675550318,0.945580026655758,0.017520114942528735,0.09788989181879648,0.11101864069030688,60.920450073973385,2990.485655172207,0.17041806568446716
mixeddoc,mixeddoc_00677,docres_deshadow,15.35172915020131,0.7880291938781738,0.8722090549878796,0.9469524023172036,0.07010488505747127,0.061652366463826914,0.07443652575190812,70.24888938326507,3044.2714473476335,0.19693367234960107
mixeddoc,mixeddoc_00677,docres_input_blend_0.90,15.00434328024831,0.7869232892990112,0.8815675139717588,0.9505284965888547,0.06373994252873563,0.055506535947712425,0.06897970015060205,71.64037991159812,3043.354200550666,0.18062499571089038
mixeddoc,mixeddoc_00677,docres_input_blend_0.80,14.62260180505693,0.7853749394416809,0.891290410069646,0.9539198479830037,0.05595833333333333,0.04897480842911876,0.06331139459119393,73.08579782924718,3029.048946317008,0.16245440892835647
mixeddoc,mixeddoc_00677,region_controller,14.493496301983395,0.7837313413619995,0.8920909381894617,0.9558596481967776,0.05216522988505747,0.04554665314401619,0.06225174271015179,73.35600905891293,3019.162246402826,0.15629401458349723
mixeddoc,mixeddoc_00678,classical_shadow_0.40,26.12257662171882,0.9812010526657104,0.9950270586352847,0.9990536020233336,0.006956896551724138,0.004247346179851338,0.009760978995384098,54.82347917269241,6271.174298850575,0.016750246035017003
mixeddoc,mixeddoc_00678,docres_deshadow,33.72176819697949,0.9851507544517517,0.9620623969367856,0.9806804275108102,0.023982758620689656,0.008530882352941187,0.012462126782224858,54.134686487048015,5836.347475496216,0.05194430900964751
mixeddoc,mixeddoc_00678,docres_input_blend_0.90,33.405239169299634,0.9854431748390198,0.964719648623654,0.982051072856327,0.02451867816091954,0.007540269326121314,0.012058759213320598,54.2375452171186,5864.65755882955,0.05064619953871612
mixeddoc,mixeddoc_00678,docres_input_blend_0.80,32.49818946763846,0.9854847192764282,0.9688800346871314,0.984025454842131,0.024227011494252874,0.006570638945233294,0.011415915855573115,54.40147027334421,5916.495030093916,0.047708800976480954
mixeddoc,mixeddoc_00678,region_controller,32.38755593977432,0.9858518242835999,0.9710294046563395,0.9855429550460961,0.023903735632183908,0.006119664187514106,0.010678144728468657,54.589601910755846,5941.893584691617,0.04579525604891799
mixeddoc,mixeddoc_00679,classical_shadow_0.40,23.35289198330451,0.9780225157737732,0.9734238116431916,0.9929445019419313,0.01248132183908046,0.012877603110209569,0.022793005688391568,49.312572733704094,8906.144408045977,0.04326745125676301
mixeddoc,mixeddoc_00679,docres_deshadow,34.25241288093439,0.9933274984359741,0.947249099655625,0.9718002648593909,0.01189367816091954,0.007270909398242035,0.011051744355522681,52.30659437358566,8717.49626186978,0.04517099368849872
mixeddoc,mixeddoc_00679,docres_input_blend_0.90,34.05015023382666,0.9934076070785522,0.949190457047539,0.9727461912551887,0.010761494252873564,0.006495069867027242,0.010607775074007482,52.419806540372036,8713.957997496034,0.042588481572696395
mixeddoc,mixeddoc_00679,docres_input_blend_0.80,33.31501822979054,0.9933310151100159,0.9538081344609628,0.9750052860592706,0.010192528735632185,0.005695977011494251,0.009946347508385562,52.588470569605626,8743.234894223871,0.039225067537827965
mixeddoc,mixeddoc_00679,region_controller,32.61736066682645,0.9931509494781494,0.9564525620523043,0.9767079535717068,0.010179597701149425,0.004826391706107674,0.00901276806242487,52.8265333283256,8769.853486215465,0.03711416229751047
mixeddoc,mixeddoc_00680,classical_shadow_0.40,16.587940128649056,0.8816291093826294,0.9262600138580235,0.9671342949351248,0.018617816091954023,0.11420705995041691,0.13009425604158828,62.10542299244127,3487.772386428109,0.1755401874609632
mixeddoc,mixeddoc_00680,docres_deshadow,14.886281585966872,0.8782513737678528,0.6177160080288888,0.9718764407561088,0.09417528735632184,0.14456855983772823,0.13402537996404573,61.10298639221462,3489.0052326081304,0.4044457356568406
mixeddoc,mixeddoc_00680,docres_input_blend_0.90,16.013233550883395,0.8903160691261292,0.6398349706345865,0.9737645173329821,0.08161925287356323,0.1297665145368492,0.12512156682217218,63.373458743392376,3469.074269953098,0.37067306199604233
mixeddoc,mixeddoc_00680,docres_input_blend_0.80,17.2335302469156,0.9021884799003601,0.6657377024517803,0.9754769588794485,0.06823850574712644,0.11512416610322287,0.11485742015758452,65.99081614286223,3469.1031849577867,0.3336206581796652
mixeddoc,mixeddoc_00680,region_controller,17.181211053925225,0.9010355472564697,0.6659585290585867,0.9772772179411183,0.06658045977011494,0.11483674216813164,0.1139191726411029,66.23006925956504,3461.7479667792136,0.3311853221456654
mixeddoc,mixeddoc_00681,classical_shadow_0.40,15.166001284223967,0.7441513538360596,0.9625259729885352,0.986401842973663,0.04733189655172414,0.07465219179625875,0.10670507883364559,60.01009393247197,2818.5687126098564,0.15807913272557417
mixeddoc,mixeddoc_00681,docres_deshadow,13.588943306562058,0.7159848809242249,0.9140824602007117,0.9712346678289023,0.10654741379310345,0.07145010705431597,0.10669094991576433,60.01369680653169,2753.7945649519097,0.23780491947396815
mixeddoc,mixeddoc_00681,docres_input_blend_0.90,14.302439842332191,0.7249278426170349,0.9222000872193346,0.9741983687192578,0.08743103448275862,0.0635771185485688,0.09974857508189616,61.78400238916807,2760.5989205508986,0.20772098770262332
mixeddoc,mixeddoc_00681,docres_input_blend_0.80,15.071860818587314,0.7347144484519958,0.9275739644860643,0.9760288898574186,0.06802873563218391,0.05775070430471042,0.09058696880252787,64.12021199040699,2751.553657993607,0.17807291461685584
mixeddoc,mixeddoc_00681,region_controller,15.11325703046399,0.734980046749115,0.9292451712178074,0.9765145383226449,0.06701005747126437,0.05463008789722786,0.09089555326622134,64.04152295216515,2754.8447483135974,0.17523909754187503
mixeddoc,mixeddoc_00682,classical_shadow_0.40,17.58576560438317,0.7946838140487671,0.9846317123054519,0.9923550823777186,0.10209770114942529,0.018027281947261747,0.03750395584357989,49.89838280509709,6271.629822255646,0.13872671689702457
mixeddoc,mixeddoc_00682,docres_deshadow,22.224297169607063,0.8331372141838074,0.9228592440931537,0.9572398696549838,0.16344396551724139,0.0436573923822403,0.06558777857744413,42.73700800796171,6768.106977923831,0.25497292977468483
mixeddoc,mixeddoc_00682,docres_input_blend_0.90,21.9036514617857,0.8315669894218445,0.9269845591929862,0.9597356616336243,0.15801724137931034,0.03895859251746678,0.0643709674790247,43.04729483805867,6678.00026421898,0.2450802072368681
mixeddoc,mixeddoc_00682,docres_input_blend_0.80,21.29840998896288,0.8291128873825073,0.9315683032845002,0.962488495311062,0.15105890804597702,0.03431773157538877,0.061719927729296645,43.72330997423932,6611.134901158044,0.23261222083568542
mixeddoc,mixeddoc_00682,region_controller,20.824399094653785,0.8272992372512817,0.9353576107236174,0.9649842872897025,0.14660775862068964,0.03119264142438595,0.05894390122337173,44.431196733250175,6579.295697108185,0.2235402310988392
mixeddoc,mixeddoc_00683,classical_shadow_0.40,19.427813599829378,0.8294505476951599,0.957049133274765,0.9836452356694729,0.051745689655172414,0.0461477687626775,0.05819172638374207,41.48207166919534,581.9259164223809,0.1244477230168444
mixeddoc,mixeddoc_00683,docres_deshadow,19.163440366111494,0.8283729553222656,0.9005843543713405,0.9606949434286021,0.08068390804597701,0.05223940725715579,0.057315274747347135,41.70556683647605,605.0582988504426,0.18070587633014437
mixeddoc,mixeddoc_00683,docres_input_blend_0.90,19.760715133475728,0.8321622014045715,0.9079960064085838,0.9631481580781811,0.07099137931034483,0.04688487153482082,0.05359174272413134,42.65506750239608,602.6268548848903,0.16330217067488922
mixeddoc,mixeddoc_00683,docres_input_blend_0.80,20.314024261855902,0.8354718089103699,0.9209196047777463,0.9671161992600139,0.06192672413793104,0.04165762902862298,0.04942288967886379,43.718125028939305,598.5125258560493,0.14382968740671268
mixeddoc,mixeddoc_00683,region_controller,20.365513370386537,0.8351240754127502,0.9167111925181703,0.9659901335192236,0.06155603448275862,0.04067958079783637,0.048161862535032796,44.03968695061621,598.0635344783904,0.14420494768973618
mixeddoc,mixeddoc_00684,classical_shadow_0.40,15.620970885317526,0.6128997206687927,0.6436533912206543,0.9593325122557897,0.06025431034482759,0.05188699008338976,0.06782068170003212,34.64676327913425,458.46485159902034,0.28205748934890834
mixeddoc,mixeddoc_00684,docres_deshadow,14.672544300958439,0.6309823393821716,0.7791576673704279,0.9060349199449395,0.2364022988505747,0.13137980617534373,0.12411052571863403,20.292853054390765,304.27000918350336,0.4627995864352001
mixeddoc,mixeddoc_00684,docres_input_blend_0.90,15.193514184451109,0.6333334445953369,0.7887660215969514,0.9095124248351808,0.19869252873563217,0.11825290173540688,0.1209812715996546,21.090812854730515,303.0097116681508,0.41363774267095954
mixeddoc,mixeddoc_00684,docres_input_blend_0.80,15.622008509642516,0.6349104046821594,0.803946165441202,0.9131348257625154,0.1419985632183908,0.1050555949966194,0.11412337574339944,22.839576298075585,301.40315449083226,0.34071905221453735
mixeddoc,mixeddoc_00684,region_controller,15.53626045824011,0.6334720253944397,0.8255749218272114,0.9311019343620952,0.13788793103448277,0.10634819134550372,0.11260926742505112,23.225673919254405,301.2954567018409,0.32648405320546986
mixeddoc,mixeddoc_00685,classical_shadow_0.40,14.622323359427316,0.5902647972106934,0.9738076245944699,0.9872012045925089,0.03470258620689655,0.007475647960333564,0.009648714603990444,42.04473064898838,5699.975208312275,0.05526864308591278
mixeddoc,mixeddoc_00685,docres_deshadow,14.857611263059143,0.6184284090995789,0.800288705355738,0.8734271632822358,0.04967816091954023,0.01680744872661713,0.0010328629598979145,44.76853292777991,5498.788284229877,0.1468909407760437
mixeddoc,mixeddoc_00685,docres_input_blend_0.90,14.848494336702554,0.6171597242355347,0.8131507025445281,0.881478693072896,0.04960344827586207,0.015127276312823953,0.0008377577428832667,44.71878109744117,5498.205087471264,0.14023919730168394
mixeddoc,mixeddoc_00685,docres_input_blend_0.80,14.836086561488347,0.6156335473060608,0.8274669774616196,0.8908547169416735,0.044551724137931036,0.013445836150552226,0.000660871220909468,44.673675034337855,5501.516557235426,0.12796644147296882
mixeddoc,mixeddoc_00685,region_controller,14.788353207990854,0.6156653761863708,0.8351409837289685,0.8958738523955915,0.04695833333333333,0.011144957178273627,0.001028928933495189,44.76752975104721,5499.821522774466,0.1262202308867041
mixeddoc,mixeddoc_00686,classical_shadow_0.40,21.733431753531043,0.9095470309257507,0.9813677251002785,0.9946516334200636,0.02485632183908046,0.017485096912328094,0.03081966511354388,50.58196072423305,8428.017425281774,0.05872668337701271
mixeddoc,mixeddoc_00686,docres_deshadow,24.210765882223527,0.9291698336601257,0.9365146481331269,0.9604757774749102,0.02033764367816092,0.011323405454135684,0.021600127768020654,52.93294274734147,8047.949392064159,0.06639549086072048
mixeddoc,mixeddoc_00686,docres_input_blend_0.90,24.410724463455086,0.9287141561508179,0.9398580387475565,0.9624685086523769,0.019293103448275863,0.009942911877394569,0.02002930299591872,53.333503064227465,8058.347734018181,0.06235173256038452
mixeddoc,mixeddoc_00686,docres_input_blend_0.80,24.562546666466485,0.9288485050201416,0.9455302884665616,0.9655143930946186,0.017288793103448274,0.008640139734054472,0.018213873568431363,53.79643756823674,8115.980136364195,0.056184543328176156
mixeddoc,mixeddoc_00686,region_controller,24.612371463608987,0.9279029369354248,0.9486167607618581,0.967951100648412,0.017100574712643677,0.0077011212530988795,0.017358810974142817,54.01447852978032,8151.736792920125,0.05371876745553278
mixeddoc,mixeddoc_00687,classical_shadow_0.40,15.77192497748371,0.6570457220077515,0.9720946355760143,0.9836257682894747,0.03857902298850575,0.0256028059499662,0.049917920488400117,48.433529860848026,6812.269281856749,0.09132831165232588
mixeddoc,mixeddoc_00687,docres_deshadow,20.42470735146783,0.7166847586631775,0.8320720747033572,0.9063304661155444,0.1269396551724138,0.06136733716475089,0.07384410580188075,42.332352605910465,7032.6387421664,0.27136061990293187
mixeddoc,mixeddoc_00687,docres_input_blend_0.90,19.906645789283324,0.7146424651145935,0.8425200910388229,0.9118071443945759,0.11779597701149425,0.05521689204417391,0.07298440916103036,42.551575249327314,6971.7947854921695,0.2545393383583118
mixeddoc,mixeddoc_00687,docres_input_blend_0.80,19.192341594229056,0.7108176350593567,0.8529217917988927,0.9181687008234947,0.10934770114942528,0.04909010029299073,0.07031296669544798,43.23279307805082,6920.872907829273,0.23735671497438868
mixeddoc,mixeddoc_00687,region_controller,18.786671208781055,0.7092776298522949,0.8565383019028182,0.9213175915370573,0.10386781609195403,0.044974870407933215,0.06835983169845061,43.73084250228515,6887.409073057817,0.2274314274179295
mixeddoc,mixeddoc_00688,classical_shadow_0.40,12.342960471836983,0.45020535588264465,0.9650860957009985,0.9828941588909733,0.03704310344827586,0.02091855983772818,0.028857226576323988,51.769309437871385,11569.926330541055,0.07843612026371222
mixeddoc,mixeddoc_00688,docres_deshadow,14.124168996779167,0.4850981533527374,0.6684577716543951,0.7890074342880365,0.027527298850574713,0.04393610547667342,0.012605286645427132,55.91355412025008,9725.902059807893,0.20185891578402254
mixeddoc,mixeddoc_00688,docres_input_blend_0.90,13.980048498596107,0.48333433270454407,0.6913975010892529,0.8059572826055722,0.024007183908045977,0.03953906919089473,0.011651200469247874,56.156846095175794,9810.336607854333,0.1856846563757888
mixeddoc,mixeddoc_00688,docres_input_blend_0.80,13.826142425737727,0.48119884729385376,0.7155711170333409,0.8230179679065357,0.021360632183908046,0.035148839305837246,0.010622451530524135,56.41917707455035,9918.16338417038,0.16978663615955403
mixeddoc,mixeddoc_00688,region_controller,13.70127462787023,0.48035067319869995,0.7260729744642267,0.8304440457961996,0.01961494252873563,0.031004913229659623,0.009323511054129216,56.75040689603105,9969.100467486156,0.160878175944175
mixeddoc,mixeddoc_00689,classical_shadow_0.40,18.00921814275582,0.8992328643798828,0.9052757462774916,0.9564575071922867,0.05202155172413793,0.0656634832093757,0.06884656469735571,58.99373612475264,5998.209435338582,0.1622207980014304
mixeddoc,mixeddoc_00689,docres_deshadow,22.99235493985833,0.9336431622505188,0.8866091792055955,0.9483516056294223,0.03279741379310345,0.011530420329051157,0.010337231956776915,73.91361597360023,5833.820960123611,0.0946377904562721
mixeddoc,mixeddoc_00689,docres_input_blend_0.90,23.613911630295256,0.9366133213043213,0.8936905869606648,0.9521129772179457,0.0314066091954023,0.010081547216587777,0.009990970197244797,74.00191272228092,5838.690772442455,0.08927304606808512
mixeddoc,mixeddoc_00689,docres_input_blend_0.80,24.264640380121783,0.93952876329422,0.9055087706311781,0.9572933675452919,0.029133620689655172,0.008938426864998898,0.00947095812642862,74.13451580033905,5875.306165226663,0.08091261952748179
mixeddoc,mixeddoc_00689,region_controller,24.39118673192768,0.9397768378257751,0.9105798903697612,0.9607340020216157,0.028198275862068967,0.007554000450755002,0.00873460186630207,74.32228664667132,5887.4172847316695,0.07669968649575967
mixeddoc,mixeddoc_00690,classical_shadow_0.40,14.987179673704599,0.533097505569458,0.6472893245964472,0.9578465013247622,0.042673850574712645,0.02684420779806173,0.059810534117557955,31.901997047083803,593.03526073114,0.2480176580960709
mixeddoc,mixeddoc_00690,docres_deshadow,17.36943478543509,0.567855715751648,0.7566861088746916,0.8424184511141033,0.3579037356321839,0.06003528848320934,0.12060013203120883,16.400649579102833,422.07612073734157,0.4558654456183978
mixeddoc,mixeddoc_00690,docres_input_blend_0.90,17.27393962162894,0.5662568807601929,0.7677697278095209,0.8515397645832429,0.3306221264367816,0.05426455375253554,0.11991272173732145,16.57593920404411,420.7427834893461,0.44815707702912266
mixeddoc,mixeddoc_00690,docres_input_blend_0.80,17.014330927369137,0.5641058087348938,0.7889102551238247,0.8642444512009729,0.26617672413793103,0.04816708361505517,0.11433083716416845,17.999319770198127,419.83175212453534,0.43285572093880204
mixeddoc,mixeddoc_00690,region_controller,17.013375482525422,0.5636608600616455,0.789053997886997,0.8660469964817791,0.27331465517241377,0.04700545413567727,0.1147257386112143,17.898619901201435,420.8234645595335,0.4325633257718508
mixeddoc,mixeddoc_00691,classical_shadow_0.40,14.137250919013022,0.6828038692474365,0.9783728037174331,0.984051559758981,0.02750287356321839,0.037477828487716885,0.055959950866869855,52.298673386904596,7791.11777756824,0.08580221380558217
mixeddoc,mixeddoc_00691,docres_deshadow,18.555993008482254,0.7469086050987244,0.8853530351489177,0.9341011364503089,0.15527155172413792,0.09284745323416725,0.08463256183644112,44.98715758966392,8404.145182353177,0.29478120430265653
mixeddoc,mixeddoc_00691,docres_input_blend_0.90,17.96079795632436,0.7433387041091919,0.8922932862895531,0.9375715048432613,0.14775,0.08358070205093536,0.08281125758969579,45.451590172583984,8299.282219081895,0.27933705654389274
mixeddoc,mixeddoc_00691,docres_input_blend_0.80,17.232592903020308,0.7388440370559692,0.9005120648841616,0.9415986576157425,0.1376551724137931,0.07427238562091504,0.07915633939816256,46.38359431142496,8200.465912939702,0.25962750110318394
mixeddoc,mixeddoc_00691,region_controller,16.822482763717083,0.7366225719451904,0.9046070658660289,0.9442452902143238,0.1296623563218391,0.06867228983547441,0.07596862147151068,47.19646238272119,8137.358679389408,0.24563926549922227
mixeddoc,mixeddoc_00692,classical_shadow_0.40,18.951859393801385,0.9364644289016724,0.8704711273432395,0.9368108945705942,0.018780172413793105,0.06239314852377734,0.06453805082475153,61.205829269409314,3171.205683908046,0.1407482550136972
mixeddoc,mixeddoc_00692,docres_deshadow,22.1119980889724,0.9552624821662903,0.8728564194386953,0.950250312891114,0.01389655172413793,0.02378557020509354,0.027787329170598583,70.57726329121832,3093.0273563218293,0.0972977885611216
mixeddoc,mixeddoc_00692,docres_input_blend_0.90,22.81558681962388,0.9591411352157593,0.8816974738866465,0.95376661302819,0.012158045977011494,0.021401126887536637,0.02549249246768289,71.16244665046182,3102.128137931027,0.08925012896364495
mixeddoc,mixeddoc_00692,docres_input_blend_0.80,23.547977057949176,0.962978720664978,0.8977694648265296,0.9583109839680553,0.01048132183908046,0.01902989069190896,0.02308259778943537,71.77696979341493,3122.2192672413703,0.07794657761756693
mixeddoc,mixeddoc_00692,region_controller,23.65914828780032,0.9633848071098328,0.9021068103744369,0.9601585314977055,0.010673850574712644,0.017946100969123344,0.022142931776702693,72.01658462666177,3135.002660919532,0.07518998535988701
mixeddoc,mixeddoc_00693,classical_shadow_0.40,14.743743606006534,0.5773146748542786,0.9429293627348198,0.9763922827609476,0.09078591954022988,0.03190308767185035,0.06139035353276002,41.46372037834786,1042.9130862068967,0.16606315349795714
mixeddoc,mixeddoc_00693,docres_deshadow,16.88929295892114,0.5969405174255371,0.8508104046906279,0.9494207981023853,0.21238793103448275,0.07707017692134317,0.1038950821016555,30.62501459327951,1177.2043906796723,0.3726883689532308
mixeddoc,mixeddoc_00693,docres_input_blend_0.90,16.787288988884196,0.5955541729927063,0.8533592739007833,0.9507294978886992,0.1975675287356322,0.06924026932612118,0.10148059418776284,31.24070901132214,1153.9293044727758,0.3521403197233859
mixeddoc,mixeddoc_00693,docres_input_blend_0.80,16.53795812095057,0.5939730405807495,0.8589546396421004,0.9535207091516967,0.1787169540229885,0.061517511832319065,0.09648447155778438,32.514720281966646,1130.074428035994,0.32468505385164165
mixeddoc,mixeddoc_00693,region_controller,16.39580600935377,0.5938605666160583,0.8735049571169295,0.9602686924248776,0.16786063218390804,0.0576631902186162,0.09264211531225701,33.494521124576124,1113.6575199900167,0.3034339467560904
mixeddoc,mixeddoc_00694,classical_shadow_0.40,14.340706517283397,0.3528778851032257,0.9284876363015337,0.9763496268928806,0.038363505747126436,0.005584330628803244,0.015232509269608589,33.006992461297784,3650.271168063564,0.08191730722472271
mixeddoc,mixeddoc_00694,docres_deshadow,15.075968501372262,0.3866439461708069,0.6160783728751846,0.7027600204175883,0.0356566091954023,0.021782093757043056,0.01997774877369316,31.796956387756218,3017.2943969250373,0.22912082816860233
mixeddoc,mixeddoc_00694,docres_input_blend_0.90,14.96995161286145,0.38466012477874756,0.6364076182455428,0.7194100775382222,0.03153879310344827,0.019603915934189833,0.018506934002954212,32.17201415429465,3031.8863530859758,0.21410109166840247
mixeddoc,mixeddoc_00694,docres_input_blend_0.80,14.857235332995424,0.3822958767414093,0.6602137702747533,0.7394326827252619,0.028057471264367816,0.017424718278115904,0.01689875101271174,32.58210081680648,3054.476050739676,0.19807041255960225
mixeddoc,mixeddoc_00694,region_controller,14.768111157329809,0.381803959608078,0.6676014615436225,0.7449928295374444,0.02662212643678161,0.014695357223349095,0.015780503098251197,32.86725403499392,3059.4774099707174,0.19154791349044184
mixeddoc,mixeddoc_00695,classical_shadow_0.40,22.98183988005337,0.8771504163742065,0.986670188396079,0.9979340682826052,0.009836206896551724,0.006061556231688147,0.024513423847534063,40.31548170266045,5412.975531314235,0.03296729891951186
mixeddoc,mixeddoc_00695,docres_deshadow,29.55229977645969,0.9171541929244995,0.9282852081633053,0.9613172095674011,0.006387931034482759,0.008769055668244395,0.012490333257756772,43.38136980305366,5109.587021360681,0.0496614095829472
mixeddoc,mixeddoc_00695,docres_input_blend_0.90,29.39377192878493,0.913944661617279,0.9370270972047956,0.9638283851894067,0.005991379310344828,0.007912683119224754,0.01165410825457115,43.59460717886599,5136.672567218258,0.044486723768619396
mixeddoc,mixeddoc_00695,docres_input_blend_0.80,29.071412787438604,0.9109930992126465,0.9434477243325432,0.9665176583732569,0.005984195402298851,0.006992224475997359,0.010738068919533203,43.82819720930067,5161.274505975804,0.04067245059477328
mixeddoc,mixeddoc_00695,region_controller,28.704325021213286,0.9094609618186951,0.9463757524977142,0.9687082583839427,0.0057413793103448275,0.005225783186838004,0.010524029880924761,43.88277716414582,5177.64184037712,0.03827702188966349
mixeddoc,mixeddoc_00696,classical_shadow_0.40,20.32439723707593,0.94741290807724,0.899663966006975,0.9569965570930462,0.01514080459770115,0.041880538652242526,0.06526218938914582,52.55265616018354,3378.7888218390804,0.11620154898894694
mixeddoc,mixeddoc_00696,docres_deshadow,22.149850285616818,0.9620653986930847,0.854449932097864,0.9522598188636214,0.02615948275862069,0.026711116745548782,0.04569649366404688,57.54190857008377,3175.3185303724977,0.12975935621122953
mixeddoc,mixeddoc_00696,docres_input_blend_0.90,23.036933285376815,0.9654396772384644,0.8642154139045913,0.9550887041950834,0.02366522988505747,0.02381652017128696,0.042200864173516955,58.4332940901689,3185.303346464452,0.11961542020061633
mixeddoc,mixeddoc_00696,docres_input_blend_0.80,23.985989871533,0.9685462713241577,0.8752126828897809,0.95881669261639,0.020586206896551724,0.020946337615505933,0.03842493537116165,59.3961559347695,3213.708244391496,0.10817399586504967
