dataset,sample_id,source_page_id,split,candidate,psnr,ssim,content_risk,edge_jaccard,edge_keep,foreground_shift,mean_shift,contrast_shift
jung,jung_029,jung_029,val,docres_input_blend_0.90,24.787532612631715,0.9102213382720947,0.22415557530975855,0.9376388760937503,0.9722426721199727,0.12973769858652084,0.15070707205039396,0.01012090357544624
jung,jung_029,jung_029,val,docres_classical040_blend_0.95,24.518328973766348,0.9081172943115234,0.23331561643954368,0.9351188131687658,0.9710702113156101,0.13353633550465585,0.1630745875286053,0.008921519748983834
jung,jung_029,jung_029,val,docres_input_blend_0.95,24.645469281739896,0.9088647365570068,0.2309233543779754,0.9347372290441684,0.9706612133605999,0.1322646281669045,0.15907154466634207,0.00943643569068311
jung,jung_029,jung_029,val,docres_appearance,18.27160297560114,0.8265405893325806,0.32238612512809195,0.8250306963587212,0.8977368779822767,0.12574124052695784,0.21984899652870998,0.049948498918457776
jung,jung_029,jung_029,val,docres_binarization,11.432733736125192,0.5255126953125,0.6919012615144126,0.3832579235291428,0.47462849352419906,0.2120854587330969,0.22571889098623624,0.18665718662489247
jung,jung_029,jung_029,val,binary_input_blend_0.75,14.092782897365668,0.614967405796051,0.5716771463684043,0.5226523644635772,0.6031629175187457,0.2120854587330969,0.16924988568948743,0.12847549561353686
jung,jung_029,jung_029,val,binary_docres_blend_0.75,13.623528796497249,0.6174931526184082,0.5864893166948266,0.5303375831488423,0.6119018404907975,0.2120854587330969,0.2110152666757358,0.13108277284735745
jung,jung_029,jung_029,val,binary_input_blend_0.90,12.448333176626054,0.5597375631332397,0.6202031827395433,0.49096021564776265,0.5760599863667348,0.2120854587330969,0.20310576421437712,0.16301252560364787
jung,jung_029,jung_029,val,binary_docres_blend_0.90,12.249251988507247,0.5609515905380249,0.6243732075553329,0.4980339077920489,0.581908657123381,0.2120854587330969,0.2197477494151024,0.16417317927102848
jung,jung_003,jung_003,val,input,10.660806916345233,0.8433614373207092,1.1194595250785255e-11,0.9999999999751231,1.0,0.0,0.0,0.0
jung,jung_003,jung_003,val,classical_shadow_0.25,13.911230264288895,0.8964261412620544,0.10301375166868727,0.9605189900762383,0.9871137867555599,0.04017683637776914,0.08639988162644249,0.017517513624413943
jung,jung_003,jung_003,val,classical_shadow_0.40,16.54334146146435,0.9154521226882935,0.20385670029061062,0.9534189166176108,0.9847504850987612,0.11237206892084467,0.13878235268715594,0.025017004621380713
jung,jung_003,jung_003,val,classical_shadow_0.55,19.910858697375676,0.9257200360298157,0.28076196055896296,0.9435921981346513,0.9808448181501567,0.16126117372716672,0.1911091170501106,0.02945604862057519
jung,jung_003,jung_003,val,classical_shadow_0.70,23.215921945014777,0.9284040331840515,0.3935203159996292,0.9375401986484304,0.979078561122444,0.26330807099365205,0.243293223494865,0.03016019332246143
jung,jung_003,jung_003,val,docres_deshadow,24.90146317398998,0.9441502690315247,0.4090709381687542,0.89101120985701,0.9550475148017314,0.2701159476616142,0.2232347733756024,0.03455345542361288
jung,jung_003,jung_003,val,docres_classical040_blend_0.70,21.88868623769974,0.9409226775169373,0.3921183802870521,0.9082291812735049,0.9653465346534653,0.264263505635445,0.19778668119663986,0.03617806563578901
